Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000271926	ENSG00000271926	5.443861263	0.000534414	Normal vs Doxo-treated	HSALNG0042600	anti_sense	Q75	hsa-miR-4466,hsa-miR-3960	Serum urea measurement; Serum albumin measurement; Aspartate aminotransferase measurement,Calcium measurement,Heel bone mineral density,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Monocyte count,Mean reticulocyte volume; Mean corpuscular volume; Serum albumin measurement,-	ZNF366	TUBAP11
ENSG00000272209	ENSG00000272209	6.10402628	0.019704156	Normal vs Doxo-treated	HSALNG0048187	anti_sense	Q50	hsa-miR-548c-5p,hsa-miR-548d-5p,hsa-miR-548o-5p,hsa-miR-548ad-5p,hsa-miR-548ae-5p,hsa-miR-548am-5p,hsa-miR-548au-5p,hsa-miR-548ay-5p,hsa-miR-548az-5p	NA	RNF182	EIF5-DT
ENSG00000259727	ENSG00000259727	4.556363195	0.0145759	Normal vs Doxo-treated	HSALNG0106445	integenic	Q50	hsa-miR-4296,hsa-miR-4496,hsa-miR-6089	-	TLN2	ENSG00000260279
ENSG00000253865	ENSG00000253865	4.206029623	0.018424554	Normal vs Doxo-treated	HSALNG0045750	anti_sense	Q50	NA	-	PCYOX1L	ENSG00000260470
ENSG00000116652	DLEU2L	3.575638751	0.036647632	Normal vs Doxo-treated	HSALNG0141784	anti_sense,sense	Q75	NA	-	EFCAB7	FAM157C
ENSG00000287712	ENSG00000287712	6.194914601	0.000856433	Normal vs Doxo-treated	HSALNG0088646	integenic	Q50	hsa-miR-4695-5p,hsa-miR-6791-3p	Glomerular filtration rate,-	TSPAN9	ENSG00000260617
ENSG00000230943	LINC02541	6.153942787	0.005852792	Normal vs Doxo-treated	HSALNG0052910	integenic	Not conserved	NA	NA	HDAC2	ADPGK-AS1
ENSG00000267327	ENSG00000267327	5.964161443	0.04787461	Normal vs Doxo-treated	HSALNG0121711	integenic	Not conserved	NA	Corneal endothelial cell measurement	WDR7	ENSG00000261451
ENSG00000261683	LINC00838	6.118519864	0.015008883	Normal vs Doxo-treated	HSALNG0077218	integenic	Q50	NA	-	PARD3	LINC00838
ENSG00000176912	TYMSOS	3.71552558	0.010897583	Normal vs Doxo-treated	HSALNG0119568	anti_sense	Not conserved	hsa-miR-6085,hsa-miR-10392-3p	-	ENOSF1	NQO1-DT
ENSG00000248371	LINC02056	5.067772644	0.009855901	Normal vs Doxo-treated	HSALNG0042592	integenic	Not conserved	NA	NA	ZNF366	MIR4777
ENSG00000260992	DOCK9-DT	3.83658647	0.016762958	Normal vs Doxo-treated	HSALNG0098888	integenic	Q50	NA	-	UBAC2	TWSG1-DT
ENSG00000259093	ENSG00000259093	4.358942469	0.024822692	Normal vs Doxo-treated	HSALNG0101816	anti_sense	Q50	NA	Endometriosis,Heel bone mineral density,Alpha ketoglutarate measurement; Maleate measurement; Fumarate measurement,Obsessive-compulsive disorder; Autism spectrum disorder,-	KCNH5	ENSG00000265474
ENSG00000260912	ENSG00000260912	3.781534217	2.48e-05	Normal vs Doxo-treated	NA	NA	NA	NA	NA	ACER2	MIR4664
ENSG00000285649	ENSG00000285649	4.818720594	0.014532997	Normal vs Doxo-treated	HSALNG0003136	anti_sense	Q50	hsa-miR-523-3p,hsa-miR-885-3p,hsa-miR-4761-3p	-	SLC6A9	ENSG00000266341
ENSG00000246877	DNM1P35	4.198203046	0.010692922	Normal vs Doxo-treated	HSALNG0107317	anti_sense	Q50	hsa-miR-4505,hsa-miR-6754-5p,hsa-miR-6784-5p	Intraocular pressure measurement,-	CSPG4	MADCAM1-AS1
ENSG00000280721	LINC01943	3.917188674	0.01948498	Normal vs Doxo-treated	HSALNG0016641	integenic	Not conserved	hsa-miR-6803-5p	-	RGPD2	CEP192-DT
ENSG00000226125	LINC01907	3.922328099	0.031521259	Normal vs Doxo-treated	HSALNG0022889	integenic	Not conserved	hsa-miR-6089	-	GPR55	ENSG00000267053
ENSG00000268658	LINC00664	5.725584982	0.003935599	Normal vs Doxo-treated	HSALNG0124901	sense	Not conserved	hsa-miR-619-5p,hsa-miR-3620-5p,hsa-miR-6791-3p	Protein measurement,-	ZNF429	ATXN7L3-AS1
ENSG00000271579	ENSG00000271579	4.255007122	0.03222706	Normal vs Doxo-treated	HSALNG0094266	integenic	Not conserved	hsa-miR-4657,hsa-miR-6777-3p,hsa-miR-6852-5p	Balding measurement,Creatinine measurement,-	TBX3	HEATR6-DT
ENSG00000249738	ENSG00000249738	5.76595621	0.037713525	Normal vs Doxo-treated	HSALNG0046209	integenic	Not conserved	NA	NA	UBLCP1	ENSG00000267838
ENSG00000268108	ENSG00000268108	6.64732577	0.007562404	Normal vs Doxo-treated	HSALNG0126946	anti_sense	Not conserved	NA	NA	CGB5	ENSG00000268108
ENSG00000254275	LINC00824	7.030633714	0.003285157	Normal vs Doxo-treated	HSALNG0068532	integenic	Q50	hsa-miR-30b-3p,hsa-miR-619-5p	Systemic lupus erythematosus; Atopic eczema,Systemic lupus erythematosus,Endometrial carcinoma,Systolic blood pressure,Malignant epithelial tumor of ovary; Ovarian carcinoma,Rheumatoid arthritis,Autoimmune disease,Lung adenocarcinoma,Ovarian serous carcinoma; Ovarian carcinoma,Iron biomarker measurement,Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Celiac disease; Rheumatoid arthritis; Sclerosing cholangitis,Pancreatic carcinoma,Hypothyroidism; Autoimmune thyroid disease; Thyroid preparation use measurement,Triglyceride measurement,-	GSDMC	ENSG00000268601
ENSG00000285873	ENSG00000285873	6.995583622	0.007333326	Normal vs Doxo-treated	HSALNG0001565	anti_sense	Not conserved	NA	Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Heel bone mineral density,Endometriosis,Gestational age; Bone density; Parental genotype effect measurement	CDC42	HMGN3-AS1
ENSG00000271715	ENSG00000271715	5.861719314	0.028051961	Normal vs Doxo-treated	HSALNG0040129	integenic	Not conserved	hsa-miR-5008-3p	NA	CMBL	ENSG00000271715
ENSG00000275552	ENSG00000275552	5.834191483	0.002697346	Normal vs Doxo-treated	NA	NA	NA	NA	NA	DAD1	ENSG00000271897
ENSG00000285955	ENSG00000285955	4.248473689	0.01287617	Normal vs Doxo-treated	HSALNG0081208	anti_sense	Q50	hsa-miR-4534,hsa-miR-5693	Cognitive function measurement,Age-related macular degeneration,Systolic blood pressure,Headache,Atrophic macular degeneration; Age-related macular degeneration; Wet macular degeneration,Refractive error,Age-related macular degeneration; Abnormality of refraction,Pulse pressure measurement; Hypertension; Diastolic blood pressure; Systolic blood pressure,Wet macular degeneration; Age-related macular degeneration,-	C10orf120	ENSG00000272108
ENSG00000272157	ENSG00000272157	8.426509904	0.000200278	Normal vs Doxo-treated	HSALNG0064061	anti_sense	Q50	NA	NA	NEFM	ENSG00000272157
ENSG00000272226	ENSG00000272226	5.935633392	0.030239259	Normal vs Doxo-treated	HSALNG0003957	integenic	Not conserved	NA	-	JUN	ENSG00000272226
ENSG00000289291	ENSG00000289291	4.668808081	0.011847668	Normal vs Doxo-treated	HSALNG0002086	anti_sense	Not conserved	hsa-miR-376a-5p,hsa-miR-1237-5p	-	TAF12	ENSG00000272555
ENSG00000289589	ENSG00000289589	5.797545822	0.008826431	Normal vs Doxo-treated	HSALNG0008846	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-7108-5p	Eosinophil count; Eosinophil percentage of leukocytes,Eosinophil count,Neuroimaging measurement; Cortical thickness; Brain measurement,-	STX6	EIF2B5-DT
ENSG00000291189	ENSG00000291189	6.055723444	0.000396606	Normal vs Doxo-treated	HSALNG0088651	integenic	Not conserved	NA	NA	CRACR2A	ENSG00000272787
ENSG00000232352	SEMA3B-AS1	7.106294435	0.00213435	Normal vs Doxo-treated	HSALNG0026010	integenic	Not conserved	hsa-miR-760,hsa-miR-4288,hsa-miR-6791-5p	NA	IFRD2	ENSG00000272829
ENSG00000270164	LINC01480	5.648015534	0.03567676	Normal vs Doxo-treated	HSALNG0126205	sense	Not conserved	hsa-miR-619-5p,hsa-miR-6803-5p	NA	CEACAM21	ENSG00000272854
ENSG00000230838	LINC01614	3.160483027	0.038136667	Normal vs Doxo-treated	HSALNG0022084	integenic	Q50	NA	Kynurenine measurement,Bmi-adjusted waist circumference; Body height,Bmi-adjusted waist circumference,Facial width measurement,Heel bone mineral density,-	TMEM169	ENSG00000273368
ENSG00000249700	SRD5A3-AS1	3.806959849	0.031438897	Normal vs Doxo-treated	HSALNG0034531	anti_sense	Q75	hsa-miR-3929	Bmi-adjusted waist-hip ratio,Waist-hip ratio,Bmi-adjusted hip circumference,Systolic blood pressure; Aspartate aminotransferase measurement,-	CLOCK	ENSG00000273437
ENSG00000203506	RBMS3-AS2	5.861715253	0.028051961	Normal vs Doxo-treated	HSALNG0024880	anti_sense	Q75	hsa-miR-1224-3p	NA	GADL1	ENSG00000273442
ENSG00000288877	ENSG00000288877	4.489514891	0.02734133	Normal vs Doxo-treated	NA	NA	NA	NA	NA	UBTF	ENSG00000273733
ENSG00000272610	MAGI1-IT1	4.148007987	0.023373402	Normal vs Doxo-treated	HSALNG0026614	sense	Q50	NA	NA	MAGI1	LINC02970
ENSG00000231426	FILNC1	6.592655056	0.009226917	Normal vs Doxo-treated	HSALNG0053896	integenic	Q50	hsa-miR-619-5p	Serum igg glycosylation measurement,Age at onset,Response to simvastatin; Pcsk9 protein measurement,-	HECA	ENSG00000274253
ENSG00000256262	USP30-AS1	3.683270584	0.03647516	Normal vs Doxo-treated	HSALNG0093872	anti_sense	Not conserved	hsa-miR-4467,hsa-miR-3960	Platelet-to-lymphocyte ratio; Platelet count; Platelet crit,-	SVOP	ENSG00000274849
ENSG00000236914	LINC01852	3.748921652	0.032811973	Normal vs Doxo-treated	HSALNG0105101	integenic	Q90	hsa-miR-7703	Body height,-	RASGRP1	ENSG00000274922
ENSG00000222047	C10orf55	7.350071036	0.001626753	Normal vs Doxo-treated	HSALNG0078890	anti_sense,sense	Q75	NA	-	CAMK2G	ENSG00000275409
ENSG00000240350	SOCAR	5.169344288	0.005451396	Normal vs Doxo-treated	HSALNG0017893	integenic	Not conserved	NA	NA	BCL2L11	ENSG00000275703
ENSG00000267365	KCNJ2-AS1	3.956860008	0.036327672	Normal vs Doxo-treated	HSALNG0118455	anti_sense	Q50	NA	Body weight,-	ABCA5	ENSG00000276101
ENSG00000285244	DINOL	9.030388452	1.27e-06	Normal vs Doxo-treated	HSALNG0049760	anti_sense	Q50	hsa-miR-5587-3p	Electrocardiography; Pr interval; Atrial fibrillation,Protein measurement,Breast carcinoma,Ischemic stroke; Atrial fibrillation,Triglyceride measurement; Body height,-	CPNE5	LINC02809
ENSG00000246863	GPR176-DT	4.21951461	0.022581594	Normal vs Doxo-treated	HSALNG0105182	integenic	Q75	NA	-	EIF2AK4	HERC2P2
ENSG00000223711	ENSG00000223711	4.088264219	0.043249912	Normal vs Doxo-treated	HSALNG0031810	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-939-5p,hsa-miR-1237-5p,hsa-miR-4535,hsa-miR-6816-5p	-	MUC20	ENSG00000276814
ENSG00000230615	ENSG00000230615	3.293492812	0.005461128	Normal vs Doxo-treated	HSALNG0003151	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-1224-3p	-	KLF17	ENSG00000277159
ENSG00000273125	LINC01990	6.40577912	0.00939095	Normal vs Doxo-treated	HSALNG0027864	integenic	Q50	hsa-miR-665,hsa-miR-1269b	Neuroticism measurement,Body height,Prostate carcinoma,Calcium measurement,Feeling miserable measurement; Mood disorder; Unipolar depression; Neuroticism measurement; Neurotic disorder,Mood disorder; Unipolar depression,Cytokine measurement,-	CCDC54	ENSG00000277639
ENSG00000278514	ENSG00000278514	3.57270547	0.041828943	Normal vs Doxo-treated	HSALNG0108169	overlap_antisense,overlap_sense,sense	Q90	hsa-miR-4463,hsa-miR-6089	Healthspan; Balding measurement; Longevity; Parental longevity; Handedness,Neutrophil count; Apolipoprotein a 1 measurement; Hypertension; Hmg coa reductase inhibitor use measurement; Bipolar disorder; Major depressive disorder,Autism spectrum disorder; Risk-taking behaviour,Diastolic blood pressure; Mean arterial pressure; Alcohol drinking; Systolic blood pressure; Alcohol consumption measurement,Systolic blood pressure; Hypertension; Alcohol drinking,Apolipoprotein a 1 measurement,Myocardial infarction,Parental longevity,Birth weight; Myocardial infarction; Systolic blood pressure,Coronary artery disease,Hair colour measurement; Birth weight; Coronary artery disease,Pulse pressure measurement; Diastolic blood pressure; Cardiovascular disease; Alcohol drinking; Mean arterial pressure; Calcium channel blocker use measurement; Agents acting on the renin-angiotensin system use measurement; Alcohol consumption measurement,Diastolic blood pressure; Mean arterial pressure; Alcohol drinking,Leukocyte count; Systolic blood pressure,Attention deficit hyperactivity disorder,Ovarian serous carcinoma; Ovarian carcinoma; Platelet count,Platelet count; Red blood cell distribution width,Sleep duration,Red blood cell distribution width,Glucose measurement,Drugs used in diabetes use measurement; Breast carcinoma,Intelligence,Breast carcinoma; Red blood cell distribution width,Mean platelet volume; Red blood cell distribution width,Platelet count,Multisite chronic pain,Drugs used in diabetes use measurement,Hemoglobin a1 measurement,Chronic kidney disease; Hypertension; Myocardial infarction; Ischemic stroke; Coronary artery disease,-,Longevity,Hypertension; Mean arterial pressure; Systolic blood pressure; Parental longevity; Coronary artery disease,Systolic blood pressure; Alcohol drinking,Trauma exposure measurement,Birth weight,Cortical surface area measurement; Pulse pressure measurement; Coronary artery disease,Birth weight; Neutrophil count; Neuroimaging measurement; Beta blocking agent use measurement; Angina pectoris; Insomnia measurement; Brain measurement; Parental genotype effect measurement,Diuretic use measurement; Neutrophil count; Myeloid white cell count; Myocardial infarction; Angina pectoris; Antithrombotic agent use measurement,Pulse pressure measurement; Diastolic blood pressure; Hypertension; Myocardial infarction; Systolic blood pressure; Alcohol drinking; Mean arterial pressure; Coffee consumption measurement; Smoking status measurement,Pulse pressure measurement; Coronary artery disease; Balding measurement; Systolic blood pressure,Age at first sexual intercourse measurement; Childhood trauma measurement; Intelligence; Autism spectrum disorder; Attention deficit hyperactivity disorder; Bipolar disorder; Major depressive disorder; Feeling emotionally hurt measurement; Risky sexual behaviour measurement; Anorexia nervosa; Self reported educational attainment; Obsessive-compulsive disorder; Unipolar depression; Substance abuse; Risk-taking behaviour; Cortical thickness; Insomnia measurement; Tourette syndrome; Antisocial behaviour measurement,Mean corpuscular hemoglobin,Body height,Mean platelet volume	RCCD1	ENSG00000278514
ENSG00000260197	ENSG00000260197	-4.157849815	0.03340325	Normal vs Doxo-treated	HSALNG0141379	integenic	Not conserved	NA	NA	KDM5D	ENSG00000279030
ENSG00000276900	ENSG00000276900	3.335792814	0.047660388	Normal vs Doxo-treated	HSALNG0143376	anti_sense	Not conserved	hsa-miR-363-5p,hsa-miR-6089	-	ETFBKMT	ENSG00000279203
ENSG00000225174	OSTM1-AS1	5.856193141	0.022494495	Normal vs Doxo-treated	HSALNG0052553	anti_sense	Q90	hsa-miR-6813-5p	Igf-1 measurement,Astigmatism,-	NR2E1	ENSG00000279233
ENSG00000285041	ENSG00000285041	5.539155021	0.03987439	Normal vs Doxo-treated	HSALNG0141790	integenic	Not conserved	NA	NA	LRRC7	ENSG00000279982
ENSG00000259178	ENSG00000259178	4.787482076	0.011238306	Normal vs Doxo-treated	HSALNG0105951	integenic	Q50	NA	Rostral middle frontal gyrus volume measurement,Fat body mass	MAPK6	ENSG00000280159
ENSG00000229807	XIST	5.769474219	0.046605412	Normal vs Doxo-treated	HSALNG0138602	integenic	Q75	hsa-miR-8485	NA	NAP1L2	ENSG00000281706
ENSG00000179219	LINC00311	4.493981235	0.024222967	Normal vs Doxo-treated	HSALNG0113198	sense	Not conserved	NA	Balding measurement,Alopecia,Systolic blood pressure,Body weight,Triglyceride measurement; Response to diuretic	GSE1	ENSG00000283511
ENSG00000291231	ENSG00000291231	6.870200706	0.045351247	Normal vs Doxo-treated	NA	NA	NA	NA	NA	ZNF562	LINC02767
ENSG00000273674	ENSG00000273674	3.937901095	0.026212997	Normal vs Doxo-treated	HSALNG0105898	integenic	Not conserved	NA	NA	SPPL2A	TBCE
ENSG00000254231	WWP1-AS1	4.897145013	0.001843694	Normal vs Doxo-treated	HSALNG0066736	anti_sense	Not conserved	NA	Protein measurement,-	SLC7A13	TBCE
ENSG00000232098	ZNF584-DT	2.415533388	0.005749584	Normal vs Doxo-treated	HSALNG0127962	anti_sense	Not conserved	NA	Mean platelet volume,-	ZNF837	RALY-AS1
ENSG00000289034	ENSG00000289034	4.654260267	0.040602951	Normal vs Doxo-treated	HSALNG0035730	integenic	Q50	hsa-miR-6763-5p	Coffee consumption,-	ABCG2	ENSG00000285877
ENSG00000268812	LIF-AS2	6.073528836	0.001354919	Normal vs Doxo-treated	HSALNG0134872	anti_sense	Q90	hsa-miR-3178	-	HORMAD2	ENSG00000285999
ENSG00000283849	ENSG00000283849	4.987638771	0.009819781	Normal vs Doxo-treated	HSALNG0025266	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p	Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-	TTC21A	ENSG00000286373
ENSG00000248243	LINC02014	8.561125102	0.000650056	Normal vs Doxo-treated	HSALNG0028934	anti_sense	Not conserved	NA	Bmi-adjusted waist circumference; Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Total cholesterol measurement,Bmi-adjusted hip circumference,Bmi-adjusted waist-hip ratio,Creatinine measurement; Glomerular filtration rate,Sex hormone-binding globulin measurement,Body height; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,-	TMCC1	ENSG00000286535
ENSG00000289156	ENSG00000289156	7.335410617	0.007896247	Normal vs Doxo-treated	HSALNG0015684	integenic	Q75	hsa-miR-619-5p	Self reported educational attainment; Pulse pressure measurement; Intelligence; Mathematical ability; Systolic blood pressure; Cognitive function measurement; Risk-taking behaviour,-	PLEK	ENSG00000286659
ENSG00000196979	GPRACR	5.650879697	0.033202715	Normal vs Doxo-treated	HSALNG0150997	integenic	Q50	hsa-miR-6504-5p	NA	FNBP1	ENSG00000286806
ENSG00000286887	ENSG00000286887	6.675850604	0.01122556	Normal vs Doxo-treated	HSALNG0053611	anti_sense	Q50	hsa-miR-4311	Adolescent idiopathic scoliosis,Hair color; Hair colour measurement,Thyroxine measurement,-	TBPL1	ENSG00000286887
ENSG00000259370	ENSG00000259370	5.255024001	0.010194472	Normal vs Doxo-treated	HSALNG0106441	anti_sense	Q50	hsa-miR-4492	Corneal endothelial cell measurement,Body weight,Cortical surface area measurement,Cleft lip; Cleft palate; Progranulin measurement,Intracranial volume measurement,Insulin sensitivity measurement; Response to polyunsaturated fatty acid supplementation,Cleft lip; Cleft palate,-	RPS27L	ENSG00000287837
ENSG00000288103	ENSG00000288103	3.906885758	0.030655985	Normal vs Doxo-treated	HSALNG0143799	anti_sense	Not conserved	hsa-miR-3183	Sudden cardiac arrest	ATP12A	ENSG00000288103
ENSG00000286259	ENSG00000286259	7.106294689	0.00213435	Normal vs Doxo-treated	HSALNG0092509	integenic	Q50	NA	-	GLIPR1	ENSG00000288103
ENSG00000272476	ENSG00000272476	3.126001304	0.033961477	Normal vs Doxo-treated	HSALNG0052540	anti_sense	Q90	hsa-miR-504-3p,hsa-miR-4467,hsa-miR-3960	-	NR2E1	ENSG00000288827
ENSG00000253194	ENSG00000253194	5.653657775	0.033453669	Normal vs Doxo-treated	HSALNG0053116	anti_sense	Q50	NA	NA	ASF1A	ENSG00000288926
ENSG00000272382	ENSG00000272382	5.650880304	0.033166505	Normal vs Doxo-treated	HSALNG0041488	integenic	Not conserved	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-4649-5p,hsa-miR-7108-3p	Conotruncal heart malformations	ZNF131	ENSG00000288934
ENSG00000237512	UNC5B-AS1	5.167756159	0.0016934	Normal vs Doxo-treated	HSALNG0078695	intronic_antisense	Q75	hsa-miR-619-5p,hsa-miR-939-3p,hsa-miR-1237-5p,hsa-miR-6787-3p	Attention deficit hyperactivity disorder,-	PCBD1	ENSG00000288953
ENSG00000276850	ENSG00000276850	4.608359808	0.010018491	Normal vs Doxo-treated	HSALNG0142768	integenic	Q50	NA	NA	FAM25C	ENSG00000289073
ENSG00000288951	ENSG00000288951	6.931723185	0.002774652	Normal vs Doxo-treated	HSALNG0033010	integenic	Not conserved	NA	NA	BOD1L1	ENSG00000289293
ENSG00000260588	ENSG00000260588	4.348687379	0.014745573	Normal vs Doxo-treated	HSALNG0064845	sense	Not conserved	hsa-miR-1268b	Mean reticulocyte volume	ANK1	ENSG00000289322
ENSG00000236333	TRHDE-AS1	4.716902673	0.033453669	Normal vs Doxo-treated	HSALNG0092387	anti_sense	Q50	hsa-miR-4463,hsa-miR-6782-5p,hsa-miR-6803-5p	Wellbeing measurement; Neuroticism measurement; Depressive symptom measurement,-	ZFC3H1	ENSG00000289340
ENSG00000242428	CFAP20DC-AS1	5.545366967	0.047964439	Normal vs Doxo-treated	HSALNG0026452	anti_sense	Not conserved	NA	Sleep apnea measurement,-	KCTD6	ENSG00000289347
ENSG00000289559	ENSG00000289559	4.877022481	0.011653942	Normal vs Doxo-treated	HSALNG0049460	integenic	Not conserved	NA	Lumbar disc degeneration	TAP1	ENSG00000289559
ENSG00000288007	ENSG00000288007	4.348544751	0.032196047	Normal vs Doxo-treated	HSALNG0010370	integenic	Q50	hsa-miR-4505	Loneliness measurement,Forced expiratory volume; Response to bronchodilator,-	ATF3	ENSG00000289843
ENSG00000285530	ENSG00000285530	7.026057721	0.002512114	Normal vs Doxo-treated	HSALNG0005521	anti_sense	Not conserved	NA	-	RTCA	ENSG00000289868
ENSG00000287788	ENSG00000287788	3.876275948	0.028051961	Normal vs Doxo-treated	HSALNG0065156	anti_sense	Q75	hsa-miR-485-5p	NA	PPDPFL	ENSG00000290429
ENSG00000250155	ENSG00000250155	5.65365746	0.033453669	Normal vs Doxo-treated	HSALNG0041204	anti_sense	Q75	hsa-miR-6726-5p	Alkaline phosphatase measurement,Hair colour measurement; Alkaline phosphatase measurement; Blood phosphate measurement,Heel bone mineral density,Fev/fec ratio,Unipolar depression,Aggressive periodontitis,Malaria,-	RANBP3L	ENSG00000290937
ENSG00000236283	ENSG00000236283	3.670343325	0.041717584	Normal vs Doxo-treated	HSALNG0020126	integenic	Q75	hsa-miR-6132	Functional laterality	SCN2A	ENSG00000291049
ENSG00000223382	LINC01778	4.210196895	0.008616236	Normal vs Doxo-treated	HSALNG0002198	integenic	Q90	hsa-miR-939-3p	Eye colour measurement,-	ZCCHC17	ENSG00000291054
ENSG00000225140	ENSG00000225140	5.744995832	0.046274661	Normal vs Doxo-treated	HSALNG0142487	anti_sense	Not conserved	hsa-miR-4472	NA	GTPBP4	ENSG00000291067
ENSG00000283064	ENSG00000283064	3.928254234	0.02209762	Normal vs Doxo-treated	HSALNG0048737	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-6089	Bmi-adjusted waist circumference; Body height; Bmi-adjusted waist-hip ratio,C-reactive protein measurement,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Smoking status measurement; Mathematical ability,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference,Brain volume measurement,-	H4C4	ENSG00000291116
ENSG00000286389	ENSG00000286389	3.947315131	0.030774636	Normal vs Doxo-treated	HSALNG0011169	integenic	Not conserved	NA	-	SNAP47	ENSG00000291156
ENSG00000256092	SBNO1-AS1	3.262399722	0.025180152	Normal vs Doxo-treated	HSALNG0094721	anti_sense	Q90	hsa-miR-4508,hsa-miR-8072	Igf-1 measurement; Blood phosphate measurement,-	KMT5A	ENSG00000291174
ENSG00000246640	PICART1	3.284008127	0.007099445	Normal vs Doxo-treated	HSALNG0117242	anti_sense	Q90	hsa-miR-3178,hsa-miR-3620-5p,hsa-miR-1587,hsa-miR-10392-3p	-	SAMD14	ENSG00000291174
ENSG00000224294	PINCR	12.44428724	2.57e-08	Normal vs Doxo-treated	HSALNG0137521	integenic	Q50	hsa-miR-619-5p	NA	MAOA	ENSG00000291225
